col0,col1,col2,col3
Northern Farm,Japan,horse stud farm,Abira
Arrow Stud,Japan,horse stud farm,Hidaka
Rewan Police Horse Breeding Station,Australia,heritage site,Rewan
Shadai Stallion Station,Japan,stud farm,Abira
Coolmore Stud,Ireland,stud farm,Clonmel
Shadai Farm,Japan,business,Chitose
Lex Stud,Japan,business,Shinhidaka
Yanagawa Farm,Japan,business,Hidaka
Mejiro Stud,Japan,business,Tōyako
Spendthrift Farm,United States of America,horse breeding,Kentucky
Nishiyama Stud,Japan,ranch,Inashiki
Nishikioka Farm,Japan,horse stud farm,Niikappu
Sakai Bokujo,Japan,horse stud farm,Urakawa
Oiwake Farm,Japan,horse stud farm,Abira
Ogifushi Stud,Japan,horse stud farm,Urakawa
