col0,col1,col2
"Bowdoinham Historical Society, Maine",1970-01-01,history of Maine
Record Society of Lancashire and Cheshire,1878-01-01,historical document
Dorchester Historical Society,1843-01-27,history of Massachusetts
"Union Historical Society, Maine",1972-01-01,history of Maine
"Newcastle Historical Society, Maine",1998-01-01,history of Maine
"Fryeburg Historical Society, Maine",1974-01-01,history of Maine
"Dexter Historical Society, Maine",1966-05-01,history of Maine
"Biddeford Historical Society, Maine",1968-01-01,history of Maine
"Bath Historical Society, Maine",1989-01-01,history of Maine
"Boothbay Region Historical Society, Maine",1967-01-01,Boothbay
"Berkshire County Historical Society, Massachusetts",1962-01-01,history of Massachusetts
"Freeport Historical Society, Maine",1969-01-01,history of Maine
Pocumtuck Valley Memorial Association,1976-01-01,history of Massachusetts
"Pejepscot Historical Society, Maine",1888-01-01,history of Maine
Museums of the Bethel Historical Society,1966-01-01,history of Maine
