col0,col1,col2,col3
Narrenzunft Teufelsbraut Schlier,Swabian-Alemannic Fastnacht,Germany,Narrenzunft
Inselwächter Lindau,Swabian-Alemannic Fastnacht,Germany,Narrenzunft
Narrenzunft Schussenhexe Mariabrunn-Eriskirch 1996,Swabian-Alemannic Fastnacht,Germany,Narrenzunft
Narrenzunft Schömberger Narren,Swabian-Alemannic Fastnacht,Germany,Narrenzunft
Hägeles-Hexen Rottenburg,Swabian-Alemannic Fastnacht,Germany,Narrenzunft
Siebentäler Katzenbachgeister,Swabian-Alemannic Fastnacht,Germany,Narrenzunft
Betzinger Krautskräga 1980,Swabian-Alemannic Fastnacht,Germany,Narrenzunft
Walddorfer Dachmarder,Swabian-Alemannic Fastnacht,Germany,Narrenzunft
Herdhauhexen Wolfschlugen,Swabian-Alemannic Fastnacht,Germany,Narrenzunft
Narrenzunft Ofterdingen 1997,Swabian-Alemannic Fastnacht,Germany,Narrenzunft
Narrenzunft Wildberg 1992,Swabian-Alemannic Fastnacht,Germany,Narrenzunft
Neckar-Zottel Rottenburg,Swabian-Alemannic Fastnacht,Germany,Narrenzunft
GloggaSträggele 2008 Rottenburg am Neckar,Swabian-Alemannic Fastnacht,Germany,Narrenzunft
Heuberger Hexen Rottenburg 1994,Swabian-Alemannic Fastnacht,Germany,Narrenzunft
Wengert-Hexen Rottenburg 1999,Swabian-Alemannic Fastnacht,Germany,Narrenzunft
