col0,col1,col2
No Rin,copyrighted,Estate of Joan Mitchell
Grades Carrières,copyrighted,Estate of Joan Mitchell
Ladbug,copyrighted,Estate of Joan Mitchell
Slf-Portrait with a Model,copyrighted,Estate of George Grosz
Poe Max Herrmann-Neisse,copyrighted,Estate of George Grosz
Explosipn,copyrighted,Estate of George Grosz
Family Portait II,public domain,Estate of Florine Stettheimer
Portrait ofMy other,public domain,Estate of Florine Stettheimer
Ringaroung Arosie,copyrighted,Estate of Eva Hesse
Unttled,copyrighted,Estate of Eva Hesse
Untited,copyrighted,Estate of Eva Hesse
