col0,col1,col2
Prieuré of Orsan,France,registered historic monument
Prieuré Saint-Pierre-ès-Liens (Château-Arnoux-Saint-Auban),France,registered historic monument
Prieuré Saint-Jean-de-Taravon,France,registered historic monument
Prieuré Saint-Côme,France,registered historic monument
Prieuré Saint-Aubin des Alleuds,France,registered historic monument
Prieuré Notre-Dame et Saint-Étienne de Villiers,France,registered historic monument
Ancien prieuré Notre-Dame,France,registered historic monument
Prieuré Notre-Dame (Reugny),France,registered historic monument
Prieuré-donjon de La Ferté-Hauterive,France,registered historic monument
Priory of Flavigny-sur-Moselle,France,registered historic monument
Saint-Michel de Grandmont Priory,France,registered historic monument
Oignies Abbey,Belgium,protected heritage monument in Wallonia
Aulne Abbey,Belgium,exceptional heritage of Wallonia
Clontuskert Priory,Ireland,national monument of Ireland
Athenry Priory,Ireland,national monument of Ireland
"St. Michael's Priory, Ballinskelligs",Ireland,national monument of Ireland
Burrishoole Friary,Ireland,national monument of Ireland
Sligo Priory,Ireland,national monument of Ireland
Athassel Priory,Ireland,national monument of Ireland
Kells Priory,Ireland,national monument of Ireland
