col0,col1,col2,col3,col4
New York Giants,NFC East,history of the New York Giants,1925-01-01,New York metropolitan area
Dallas Cowboys,NFC East,history of the Dallas Cowboys,1960-01-01,Frisco
Cincinnati Bengals,AFC North,history of the Cincinnati Bengals,1968-01-01,Cincinnati
Kansas City Chiefs,AFC West,history of the Kansas City Chiefs,1960-01-01,Kansas City
Cleveland Browns,AFC North,history of the Cleveland Browns,1946-01-01,Cleveland
Jacksonville Jaguars,AFC South,history of the Jacksonville Jaguars,1995-01-01,Jacksonville
Houston Texans,AFC South,history of the Houston Texans,2002-01-01,Houston
Denver Broncos,AFC West,history of the Denver Broncos,1960-01-01,Denver
Miami Dolphins,AFC East,history of the Miami Dolphins,1966-01-01,Miami
Indianapolis Colts,AFC South,history of the Indianapolis Colts,1953-01-01,Indianapolis
Baltimore Ravens,AFC North,history of the Baltimore Ravens,1996-01-01,Baltimore
Minnesota Vikings,NFC North,history of the Minnesota Vikings,1961-01-01,Minnesota
Philadelphia Eagles,NFC East,history of the Philadelphia Eagles,1933-01-01,Philadelphia
Pittsburgh Steelers,AFC North,history of the Pittsburgh Steelers,1933-01-01,Pittsburgh
