col0,col1,col2,col3
Center for Human Dignity,Jerusalem,2019-01-01,Simon Wiesenthal Center
Angus Folk Museum,Glamis,1950-01-01,National Trust for Scotland
U.S. Space & Rocket Center,Huntsville,1965-01-01,Government of Alabama
Museum of Zoology of the University of São Paulo,São Paulo,1890-01-01,University of São Paulo
Tikkurila Old railway station,Tikkurila,1862-01-01,VR Group
Museum of Human Evolution,Burgos,2010-01-01,Junta of Castile and León
National Gallery of Palazzo Spinola (Genoa),Palazzo Spinola di Pellicceria,1993-01-01,Ministry of Cultural Heritage and Activities and Tourism
Teen Murti Bhavan,New Delhi,1930-01-01,Government of India
Museo archeologico provinciale della Lucania occ,Padula,1957-01-01,Province of Salerno
Museum of National Archives,Hôtel de Soubise,1867-01-01,Ministry of Culture
Maison de Victor Hugo,hôtel de Rohan-Guémené,1903-01-01,Paris Musées
CosmoCaixa Barcelona,Barcelona,2004-01-01,La Caixa
Letohrádek královny Anny,Prague Castle,1538-01-01,Czech Republic
Republic of China Air Force Museum,Gangshan District,1987-01-01,Republic of China Air Force Academy
