col0,col1,col2
A Study of ABI-H0731 + Nucleos(t)Ide as Finite Treatment for Chronic Hepatitis B Patients,Hong Kong,Assembly Biosciences (United States)
Tumor Ablation With Talaporfin Sodium and Interstitial Light Emitting Diodes Treating Hepatocellular Carcinoma (HCC),Hong Kong,Light Sciences Oncology
A Phase 3 Study of Talaporfin Sodium and Interstitial Light Emitting Diodes Treating Hepatocellular Carcinoma (HCC),Hong Kong,Light Sciences Oncology
Individualized Treatment in Treating Patients With Stage II-IVB Nasopharyngeal Cancer Based on EBV DNA,Hong Kong,NRG Oncology
Study of BGB-290 or Placebo in Patients With Advanced or Inoperable Gastric Cancer,Hong Kong,BeiGene (China)
"Tislelizumab in Combination With Chemotherapy as First-Line Treatment in Adults With Inoperable, Locally Advanced or Metastatic Gastric, or Gastroesophageal Junction Carcinoma",Puerto Rico,BeiGene (China)
Acceptability and Feasibility of Medical Abortion Using Mifepristone and Buccal Misoprostol,Puerto Rico,Gynuity Health Projects
"A Study to Assess the Clinical Efficacy and Safety of Daratumumab in Participants With Relapsed or Refractory Natural Killer/T-Cell Lymphoma (NKTCL), Nasal Type",Hong Kong,"Janssen Research & Development, Turnhoutseweg 30, Beerse, Belgium."
"A Study of VELCADE (Bortezomib) Melphalan-Prednisone (VMP) Compared to Daratumumab in Combination With VMP (D-VMP), in Participants With Previously Untreated Multiple Myeloma Who Are Ineligible for High-Dose Therapy (Asia Pacific Region)",Hong Kong,"Janssen Research & Development, Turnhoutseweg 30, Beerse, Belgium."
"A Study of PCI-32765 (Ibrutinib) in Combination With Either Bendamustine and Rituximab or Rituximab, Cyclophosphamide, Doxorubicin, Vincristine, and Prednisone in Participants With Previously Treated Indolent Non-Hodgkin Lymphoma",Puerto Rico,"Janssen Research & Development, Turnhoutseweg 30, Beerse, Belgium."
A Study of the Effects of Canagliflozin (JNJ-28431754) on Renal Endpoints in Adult Participants With Type 2 Diabetes Mellitus,Puerto Rico,"Janssen Research & Development, Turnhoutseweg 30, Beerse, Belgium."
Study of Repeated Administration of a 200-mcg Dose of IPP-201101 Plus Standard of Care in Patients With Systemic Lupus Erythematosus,Puerto Rico,IMMUPHARMA PLC
Mifepristone and Misoprostol Versus Misoprostol Alone for Mid-trimester Termination of Pregnancy (14-21 Weeks LMP),Puerto Rico,Gynuity Health Projects
A Study of ALN-HBV in Healthy Adult Volunteers and Non-cirrhotic Patients With Chronic Hepatitis B Virus (HBV) Infection,Hong Kong,Alnylam Pharmaceuticals
Using fMRI and sEMG to Evaluate the Effects and Mechanism on Abdominal Acupuncture Combined With Upper Limb Rehabilitation Training on Brain Plasticity of Hemiplegic Patients With Stroke,Hong Kong,Guangdong Provincial Hospital of Traditional Chinese Medicine
