col0,col1,col2,col3
Cameo,Grammy Award for Best R&B Performance by a Duo or Group with Vocals,1974-01-01,Larry Blackmon
Sister Sledge,Grammy Award for Best R&B Performance by a Duo or Group with Vocals,1972-01-01,Kathy Sledge
The Temptations,Grammy Award for Best R&B Performance by a Duo or Group with Vocals,1960-01-01,Otis Williams
Calle 13,MTV Europe Music Award for Best Latin American Act,2004-01-01,Residente
Return to Forever,Grammy Award for Best Jazz Instrumental Album,1972-01-01,Chick Corea
Prince and the Revolution,Golden Raspberry Award for Worst Original Song,1979-01-01,Prince
Maroon 5,Grammy Award for Best Pop Vocal Album,1994-01-01,Adam Levine
The Alan Parsons Project,MTV Video Music Award for Most Experimental Video,1975-01-01,Alan Parsons
KC and the Sunshine Band,Grammy Award for Album of the Year,1973-01-01,Harry Wayne Casey
UGK,MTV Video Music Award for Best Rap Video,1987-01-01,Bun B
Marlene Kuntz,MTV Europe Music Award for Best Italian Act,1989-01-01,Cristiano Godano
Negramaro,MTV Europe Music Award for Best Italian Act,1999-01-01,Giuliano Sangiorgi
Lacuna Coil,MTV Europe Music Award for Best Italian Act,1994-01-01,Cristina Scabbia
Siouxsie and the Banshees,MTV Video Music Award for Best Alternative Video,1976-01-01,Sid Vicious
Nine Inch Nails,MTV Video Music Award for Best Cinematography,1988-01-01,Trent Reznor
Mumford & Sons,MTV Video Music Award for Best Cinematography,2007-01-01,Marcus Mumford
Deep Forest,MTV Video Music Award for Best Editing,1992-01-01,Michel Sanchez
Tony Orlando and Dawn,Grammy Award for Best Pop Performance by a Duo or Group with Vocals,1970-01-01,Tony Orlando
The Pointer Sisters,Grammy Award for Best Pop Performance by a Duo or Group with Vocals,1969-01-01,June Pointer
Gladys Knight & the Pips,Grammy Award for Best Pop Performance by a Duo or Group with Vocals,1952-01-01,Gladys Knight
