col0,col1,col2,col3
Daimler AG,Mitsubishi Fuso Truck and Bus Corporation,Mitsubishi Fuso Truck and Bus Corporation,automobile manufacturer
Ford Motor Company,Vignale,Ford Motor Company,automobile manufacturer
Nissan,Dongfeng Motor Company Limited,Jatco,business
Daimler AG,Kamaz,Daimler India Commercial Vehicles Pvt. Ltd.,automobile manufacturer
Nissan,Mitsubishi Motors,Nissan Car Rental Solutions,automobile manufacturer
Daimler AG,Smart,car2go,automobile manufacturer
Ford Motor Company,Ford Rotunda,Otosan,automobile manufacturer
Daimler AG,Mercedes-Benz Trucks,Mercedes-Benz USA,business
Proton,Lotus Cars,Lotus Cars,automobile manufacturer
Vauxhall,Bedford Vehicles,Bedford Vehicles,automobile manufacturer
Renault,Sinpar,Renault Russia,automobile marque
Nissan,Renault,Infiniti,automobile manufacturer
Renault,Dacia,Nissan,automobile manufacturer
Daimler AG,Mercedes-Benz,Mercedes-AMG,business
