col0,col1,col2,col3
Kansas State Wildcats baseball,white,1897-01-01,Tointon Family Stadium
York Revolution,white,2006-01-01,Santander Stadium
Duke Blue Devils,white,1903-01-01,Jack Coombs Field
Osaka Kintetsu Buffaloes,red,1936-01-01,Fujiidera Stadium
Yokohama DeNA BayStars,white,1950-01-01,Yokohama Stadium
Hiroshima Toyo Carp,red,1950-01-01,Mazda Stadium
Hanshin Tigers,white,1935-12-10,Koshien Stadium
Tokyo Yakult Swallows,red,1950-01-01,Meiji Jingu Stadium
Chunichi Dragons,white,1936-01-15,Nagoya Dome
Yomiuri Giants,white,1934-01-01,Tokyo Dome
Tohoku Rakuten Golden Eagles,red,2005-01-01,Miyagi Baseball Stadium
Chiba Lotte Marines,white,1950-01-01,Chiba Marine Stadium
Orix Buffaloes,white,1936-01-23,Kyocera Dome Osaka
Osaka Kintetsu Buffaloes,red,1936-01-01,Kyocera Dome Osaka
York Revolution,gold,2006-01-01,Santander Stadium
