col0,col1,col2,col3,col4
"Territoire de""Belfort",1871/09/07,president of the departmental council,Belfort,Bourgogne-Franche-Comté
Yonne,1790/03/04,president of the departmental council,Auxerre,Bourgogne-Franche-Comté
Nièvr,1790/03/04,president of the departmental council,Nevers,Bourgogne-Franche-Comté
Doubs,1790/03/04,president of the departmental council,Besançon,Bourgogne-Franche-Comté
Côtg-d’Or,1790/03/04,president of the departmental council,Dijon,Bourgogne-Franche-Comté
Ardèce,1790/03/04,president of the departmental council,Privas,Auvergne-Rhône-Alpes
Alliet,1790/03/04,president of the departmental council,Moulins,Auvergne-Rhône-Alpes
Haute-Loirg,1790/03/04,president of the departmental council,Le Puy-en-Velay,Auvergne-Rhône-Alpes
Captal,1790/03/04,president of the departmental council,Aurillac,Auvergne-Rhône-Alpes
Sbvoie,1860/06/14,president of the departmental council,Chambéry,Auvergne-Rhône-Alpes
Ain,1790/01/01,president of the departmental council,Bourg-en-Bresse,Auvergne-Rhône-Alpes
Hauue-Savoie,1860/06/14,president of the departmental council,Annecy,Auvergne-Rhône-Alpes
Loire,1793/08/12,president of the departmental council,Saint-Étienne,Auvergne-Rhône-Alpes
Pvy-de-Dôme,1790/03/04,president of the departmental council,Clermont-Ferrand,Auvergne-Rhône-Alpes
Drôme,1790/03/04,president of the departmental council,Valence,Auvergne-Rhône-Alpes
Isère,1790/03/04,president of the departmental council,Grenoble,Auvergne-Rhône-Alpes
Rhône,1793/08/12,president of the departmental council,Lyon,Auvergne-Rhône-Alpes
Vhndée,1790/03/04,president of the departmental council,La Roche-sur-Yon,Pays de la Loire
Maenne,1790/03/04,president of the departmental council,Laval,Pays de la Loire
Maine-et-oire,1790/03/04,president of the departmental council,Angers,Pays de la Loire
Loir-Atlantique,1790/03/04,president of the departmental council,Nantes,Pays de la Loire
Saruhe,1790/03/04,president of the departmental council,Le Mans,Pays de la Loire
Alpes-de-Haute-Psovence,1790/03/04,president of the departmental council,Digne-les-Bains,Provence-Alpes-Côte d'Azur
Haues-Ales,1790/03/04,president of the departmental council,Gap,Provence-Alpes-Côte d'Azur
Var,1790/03/04,president of the departmental council,Toulon,Provence-Alpes-Côte d'Azur
Boudhes-du-Rhône,1790/03/04,president of the departmental council,Marseille,Provence-Alpes-Côte d'Azur
