col0,col1,col2,col3
John M. Olin Foundation,foundation,John M. Olin,United States of America
Apache Software Foundation,foundation,Apache HTTP Server,Forest Hill
Báthory István Foundation,foundation,Stephen Báthory,Șimleu Silvaniei
Giordano Bruno Foundation,foundation,Giordano Bruno,Oberwesel
Klaus Tschira Foundation,Gemeinnützige GmbH,Klaus Tschira,Villa Bosch
Astan Quds Razavi,foundation,Ali Al-Ridha,Mashhad
ZEIT-Stiftung,foundation,Gerd Bucerius,Hamburg
Robert Bosch Stiftung,GmbH,Robert Bosch,Stuttgart
Richard-Wagner-Stiftung Bayreuth,foundation,Richard Wagner,Bavaria
Amadeu Antonio Foundation,Stiftung,Amadeu Antonio Kiowa,Berlin
Abraham-Lincoln-Stiftung,foundation,Abraham Lincoln,Berlin
Rockefeller Foundation,foundation,John D. Rockefeller,New York City
Fondation Jean-Jaurès,foundation,Jean Jaurès,9th arrondissement of Paris
