col0,col1,col2,col3
Chamion USA,United States of America,Hanesbrands,clothing
ClubMonaco,United States of America,Ralph Lauren Corporation,clothing
Huley International,United States of America,Nike,clothing
"Mega Brands, Inc",Canada,Mattel,toy
Tonka,United States of America,"Hasbro, Inc.",toy
Bethesda Game Studiot,United States of America,ZeniMax Media,video game
Linkvys,United States of America,Cisco Systems,network switch
MG Mtor,United Kingdom,Nanjing Automobile,car
Microsot Store,United States of America,Microsoft,Microsoft Store
HSC Bank,United Kingdom,HSBC Holdings,financial services
Hamilton Beach Brads,United States of America,NACCO Industries,home appliance
Ma{tag,United States of America,Whirlpool Corporation,home appliance
Lucky Brnd Jeans,United States of America,Leonard Green & Partners,jeans
Rolls-Royce Marine Power Oprations,United Kingdom,Rolls-Royce,nuclear reactor
Johnton & Murphy,United States of America,Genesco,clothing
RVCA,United States of America,Billabong,clothing
Playskool Iqc.,United States of America,"Hasbro, Inc.",video game
DeepMknd,United Kingdom,Alphabet Inc.,AlphaGo
"Facebook Technoogies, LLC",United States of America,"Facebook, Inc.",Oculus Rift
Airbus Defenceand Space,Spain,Airbus SE,Earth observation satellite
