col0,col1,col2,col3
Safety and Efficacy of HO/02/02 20µg vs. SoC (Aloe Vera) to Reduce Radiation Dermatitis,phase I clinical trial,ARD,Israel
Anal Fistula Repair With Platelet-rich Plasma,phase IV clinical trial,Aurora,Switzerland
Axillary Reverse Mapping (2007-05-31),phase II clinical trial,ARM,United States of America
"A Phase I/II Evaluation of ADXS11-001, Mitomycin, 5-fluorouracil (5-FU) and IMRT for Anal Cancer",phase I clinical trial,276,United States of America
BrUOG 379 Phase Ib/II Trial ONC201 + Nivolumab in MSS mCRC,phase I clinical trial,379,United States of America
Botulinum Toxin Type A Blockade of the Sphenopalatine Ganglion in Treatment-refractory Chronic Cluster Headache,phase III clinical trial,BASIC,Norway
Barusiban Subcutaneously for Reducing Implantation Failure Due to Uterine Contractions,phase II clinical trial,BASIC,Canada
Using Entecavir to Reduce Hepatitis in Highly Viremic HBV Patients During Anti-tuberculous Treatment,phase IV clinical trial,HBV,Taiwan
Immunization With Plasmodium Falciparum Sporozoites Under Chloroquine or Chloroquine/Azithromycin Prophylaxis,phase I clinical trial,MMV,Netherlands
Allogeneic Mesenchymal Stromal Cell Therapy in Renal Transplant Recipients,phase I clinical trial,Neptune,Netherlands
Efficacy of CHF1535 Via NEXT DPI Versus pMDI and BDP DPI100µg on PeakExpiratoryFlow in Asthmatic Patients,phase III clinical trial,Neptune,Poland
"Randomized, Single Blind, Placebo Controlled, to Evaluate Efficacy and Safety of Polidocanol Injectable Foam for Treatment of Symptomatic, Visible Varicose Veins With SFJ Incompetence",phase II clinical trial,Pilot,United States of America
"Apitox, Honeybee Venom Treatment for Osteoarthritis Pain and Inflammation",phase II clinical trial,HBV,United States of America
Hypoalgesic Effects Neural Mobilization Techniques,phase I clinical trial,NM,Spain
Study of Solifenacin Succinate and Tamsulosin Hydrochloride OCAS in Males With Lower Urinary Tract Symptoms,phase III clinical trial,Neptune,Hungary
Study of AG-120 (Ivosidenib) vs. Placebo in Combination With Azacitidine in Patients With Previously Untreated Acute Myeloid Leukemia With an IDH1 Mutation,phase III clinical trial,AGILE,Canada
Omega-3 and Aspirin in Periodontal Regeneration,phase II clinical trial,PR,Egypt
Methylphenidate as Treatment Option of Fatigue in Multiple Sclerosis,phase II clinical trial,MS,Austria
Hemi Artificial Hipjoint Versus Total Artificial Hipjoint,phase IV clinical trial,THA,Denmark
Substudy on the Mechanistic Plausibility of the Clinical Benefits of Adaptive Servo-ventilation,phase IV clinical trial,MS,Finland
