col0,col1,col2
National Guard,Bahrain,1997-01-01
Carabineros de Chile,Chile,1927-04-27
National Gendarmerie,Algeria,1962-08-23
Corps of Gendarmerie of Vatican City,Vatican City,1971-02-12
Internal Troops of Azerbaijan,Azerbaijan,1992-01-01
Gendarmerie,Romania,1850-04-03
Military Police,Brazil,1834-01-01
People's Armed Police,People's Republic of China,1983-04-01
National Gendarmerie,France,1791-01-01
Mexican National Guard,Mexico,2019-03-26
Royal Marechaussee,Netherlands,1814-01-01
Gendarmerie General Command,Turkey,1839-01-01
Gendarmerie,Austria,1849-01-01
Carabinieri,Italy,1814-07-13
Gendarmerie,Belgium,1795-01-01
Carabineros,Spain,1829-01-01
European Gendarmerie Force,Spain,2005-01-01
Civil Guard (Spain),Spain,1844-05-18
