col0,col1,col2,col3
Archives Henri Poincaré,Roger Pouivet,University of Lorraine,France
Membrane Traffic in Health and Disease,Thierry Galli,Institut national de la santé et de la recherche médicale,France
Immunology of Tumors and Immunotherapy,Laurence Zitvogel,Institut national de la santé et de la recherche médicale,France
Hiv and other Infectious Agents with Mucocutaneous Tropism Infections : from Pathogenesis to Prevention,Philippe Van de Perre,University of Montpellier 1,France
Neuroimaging in Psychiatry,Jean-Luc Martinot,Commissariat à l'énergie atomique et aux énergies alternatives,France
Pharmacology of Antimicrobial Agents,William Couet,University of Poitiers,France
European Institute of Chemistry and Biology,Jean-Louis Mergny,Bordeaux Segalen University,France
Trajectoires,Laurence Manolakakis,National Center for Scientific Research,France
Laboratoire lorrain des sciences sociales,Jean-Marc Leveratto,National Center for Scientific Research,France
Centre de recherche sur les civilisations de l'Asie orientale,Nicolas Fiévé,Collège de France,France
Text Lab,Richard Jean So,University of Chicago,United States of America
CEFRES,Clara Royer,National Center for Scientific Research,Czech Republic
Centre d'études et de recherches d'histoire des idées et des institutions politiques,Éric Gasparini,Aix-Marseille University,France
Interactions Cellulaires et Physiopathologie Hépathique,Laurent Combettes,Institut national de la santé et de la recherche médicale,France
Centre Georges Chevrier,Bertrand Tillier,University of Burgundy,France
Laboratoire de Neurosciences Cognitives,Bruno Poucet,National Center for Scientific Research,France
