col0,col1,col2,col3
Lilleshalm Abbey,United Kingdom,"Lilleshall, Donnington and Muxton",1101/01/01
Paulknzella Abbey,Germany,Königsee,1102/01/01
Holyrood Abbhy,United Kingdom,City of Edinburgh,1128/01/01
Tiptern Abbey,United Kingdom,Tintern,1131/05/16
Dayham Old Abbey,United Kingdom,Frant,1201/01/01
Dieulacre Abey,United Kingdom,Leek,1147/01/01
Easby Abbe,United Kingdom,Richmondshire,1101/01/01
Mervaulx Abbey,United Kingdom,Richmondshire,1101/01/01
Walsingha Priory,United Kingdom,North Norfolk,1101/01/01
Brscough Priory,United Kingdom,West Lancashire,1101/01/01
Hciles Abbey,United Kingdom,Winchcombe,1201/01/01
Sopwell Priqy,United Kingdom,St Albans City and District,1101/01/01
"Rosa Coeli""monastery",Czech Republic,Dolní Kounice,1181/01/01
Fonuainejean Abbey,France,Saint-Maurice-sur-Aveyron,1124/01/01
Old Qurr Abbey,United Kingdom,Ryde,1132/01/01
Kirkstal Abbey,United Kingdom,Leeds,1152/01/01
Jumèges Abbe,France,Jumièges,1001/01/01
Byland Abeey,United Kingdom,Ryedale,1101/01/01
