col0,col1,col2,col3
Instituto de Estudios Campogibraltareños,Confederación Española de Centros de Estudios Locales,1991-01-01,Campo de Gibraltar
Institut d'Estudis del Baix Cinca,Institute of High Aragon Studies,1989-09-23,Bajo Cinca/Baix Cinca
"Oriental Institute, ASCR",Czech Academy of Sciences,1922-01-01,Oriental studies
Instituto Alicantino de Cultura Juan Gil-Albert,Confederación Española de Centros de Estudios Locales,1953-01-01,Alicante Province
Institute of Political Studies,Polish Academy of Sciences,1990-09-01,political science
German Archaeological Institute at Madrid,German Archaeological Institute,1943-01-01,archaeology
Intel Visual Computing Institute,Saarland Informatics Campus,2009-01-01,computer science
Instituto Aragonés de Estadística,Diputación General de Aragón,1993-12-07,statistics
Institute of Experimental Medicine of the Czech Academy of Sciences,Czech Academy of Sciences,1975-01-01,medicine
Martti Ahtisaari Institute of Global Business and Economics,Oulu Business School,2008-01-01,economics
Institut d'études théâtrales de Paris,University of Paris III: Sorbonne Nouvelle,1959-11-21,theatre studies
Humboldt-Universität zu Berlin. Zentrum für Transdisziplinäre Geschlechterstudien,Humboldt University of Berlin,2003-01-01,gender studies
The Chile Pepper Institute,New Mexico State University,1992-01-01,chili pepper
Köln International School of Design,TH Köln – University of Applied Sciences,1991-01-01,design
Courant Institute of Mathematical Sciences,New York University,1935-01-01,mathematics
