col0,col1,col2
Fédération Nigérienne de Football,association football,Niger
Gambia Football Association,association football,Gambia
Equatoguinean Football Federation,association football,Equatorial Guinea
Botswana Football Association,association football,Botswana
Yemen Football Association,association football,Yemen
Football Federation Islamic Republic of Iran,association football,Iran
Haitian Football Federation,association football,Haiti
Argentine Football Association,association football,Argentina
Football Federation Australia,association football,Australia
Football Association of the Czech Republic,association football,Czech Republic
Football Association of Iceland,association football,Iceland
Football Federation of Belarus,association football,Belarus
Saarländischer Fußballverband,association football,Germany
German Football Association,association football,Germany
The Football Association,association football,United Kingdom
Guadeloupean League of Football,association football,France
Union of European Football Associations,association football,Switzerland
Italian Football Federation,association football,Italy
Football Association of Finland,association football,Finland
Royal Spanish Football Federation,association football,Spain
