col0,col1,col2,col3
Gesellschaft für Informatik,1969-01-01,Berlin,Germany
Deutsche Röntgengesellschaft,1905-01-01,Berlin,Germany
Deutsche Gesellschaft für Allgemein- und Viszeralochirurgie,1998-01-01,Berlin,Germany
Deutsche Gesellschaft für Säugetierkunde,1926-03-13,Berlin,Germany
Society of Writers to Her Majesty's Signet,1400-01-01,Edinburgh,United Kingdom
Paris Psychoanalytic Society,1926-01-01,Paris,France
European Journalism Centre,1992-01-01,Maastricht,Netherlands
American Institute of Aeronautics and Astronautics,1963-01-01,Reston,United States of America
Society for Immunotherapy of Cancer,1984-01-01,Milwaukee,United States of America
Statistical and Social Inquiry Society of Ireland,1847-01-01,Dublin,Ireland
French National Society of Gastroenterology,1947-01-01,Reims,France
World Association for Infant Mental Health,1980-01-01,Tampere,Finland
