col0,col1,col2
Credit Agricole Group,2000-01-01,France
Raiffeisen Zentralbank Österreich,1927-01-01,Austria
Österreichische Volksbanken-Aktiengesellschaft,1922-01-01,Austria
Bank BSU,1836-01-01,Switzerland
Clientis Bank Thur,1889-01-01,Switzerland
Caisse d’Epargne d’Aubonne,1837-01-01,Switzerland
Bank EKI,1852-01-01,Switzerland
WIR Bank,1934-01-01,Switzerland
AEK Bank 1826,1826-01-01,Switzerland
Volksbank Nordmünsterland,1898-01-01,Germany
Volksbank Neckartal,1865-01-01,Germany
Volksbank Mittelhessen,1858-01-01,Germany
Volksbank Jever,1900-01-06,Germany
Volksbank Hellweg,1914-10-25,Germany
Volksbank Friedrichshafen,1864-01-01,Germany
Volksbank Braunschweig-Wolfsburg,2005-01-01,Germany
Volksbank Alzey-Worms,1860-12-29,Germany
Volksbank Raiffeisenbank Rosenheim-Chiemsee,1881-02-13,Germany
VR Bank Kitzingen,1867-01-01,Germany
VR-Bankverein Bad Hersfeld-Rotenburg,1880-01-01,Germany
