col0,col1,col2,col3
Study on Magnetic Field Therapy to Improve Chronic Lumbar Pain,phase IV clinical trial,LBP,United States of America
Acupuncture Analgesia in Relation to Psychiatric Comorbidity,phase III clinical trial,LBP,United States of America
Flurbiprofen Tape for Treatment of Chronic Low Back Pain,phase II clinical trial,LBP,United States of America
Prostaglandin Inhibition for Emphysema,phase II clinical trial,PIE,United States of America
Oral Rehydration Therapy in Burn Patients,phase I clinical trial,ORT,United States of America
Q-Trial in Patients With Hepatitis C,phase I clinical trial,Q,United States of America
"3Ps for Prevention Study (Perception, Partners, Pills)",phase IV clinical trial,3P,South Africa
Phase4/Symbicort® Versus Pulmicort Flexhaler® in African Americans,phase IV clinical trial,Titan,United States of America
Clinical Efficacy of Atomoxetine for Methamphetamine Dependence,phase I clinical trial,ATM,United States of America
"Endothelium, Stenting, and Antiplatelet Therapy (EST) - Clopidogrel, Prasugrel, Ticagrelor Study",phase IV clinical trial,EST,Germany
Comparison of Telbivudine Versus Lamivudine on the Early Dynamics and Kinetics of Viral Suppression in Chronic Hepatitis B,phase IV clinical trial,EVD,Germany
Crystalloids Versus Colloids During Surgery,phase IV clinical trial,CC,Austria
Complement Inhibitor Eculizumab in Clinical Islet Transplantation,phase II clinical trial,ICC,Sweden
Effect of Milnacipran on Pain in Fibromyalgia,phase IV clinical trial,Forest,United States of America
Evaluation of EULAR-RAID Score in Rheumatoid Arthritis Patients,phase IV clinical trial,Rainbow,France
Somatropin + Leuprorelin vs Somatropin Alone in Pubertal Children With Idiopathic Short Stature,phase III clinical trial,Phoenix,Netherlands
Efficacy and Safety of Floseal for the Haemostasis During Laparoscopic Cholecystectomy in Acute Cholecystitis (GLA),phase IV clinical trial,GLA,Italy
Naltrexone-Bupropion Versus Placebo-Bupropion for Weight Loss in Schizophrenia and Diabetes,phase IV clinical trial,NBC,United States of America
Trial to Evaluate the Efficacy and Safety of a New Full Length Recombinant Human FVIII for Hemophilia A,phase III clinical trial,Leopold I,Norway
Safety and Tolerability of Oral OPC-34712 as Adjunctive Therapy in Adults With Major Depressive Disorder (the Orion Trial),phase III clinical trial,Orion,Canada
