col0,col1,col2
Party of Italan Communists,Antonino Cuffaro,radical left
Dommunist Party of Greece,Dimitris Koutsoumpas,far-left
Communst Party f Albania,Hysni Milloshi,far-left
Communist Party of Bohepia nd Moravia,Vojtěch Filip,far-left
Commnist Party USA,Sam Webb,far-left
Communist Part{ of the Russian Federation,Gennady Zyuganov,far-left
Marxist–Leninist Party oh Germany,Stefan Engel,far-left
Conmunist Party of Austria,Mirko Messner,far-left
Sqcialist Unity Party of Germany,Gregor Gysi,far-left
Communst Party of Cxba,Raúl Castro,far-left
