col0,col1,col2
2010 Western & Southern Women's Open,2009 Western & Southern Women's Open,Women's Tennis Association
2007 Rogers Cup (women),2006 Rogers Cup (women),Women's Tennis Association
2014 Kremlin Cup (men),2013 Kremlin Cup (men),Association of Tennis Professionals
2013 Rogers Cup (men),2012 Rogers Cup (men),Association of Tennis Professionals
2014 Topshelf Open (men),2013 Topshelf Open (men),Association of Tennis Professionals
2014 Dubai Tennis Championships (men),2013 Dubai Tennis Championships  (men),Association of Tennis Professionals
2008 Rogers Masters (men),2007 Rogers Cup (men),Association of Tennis Professionals
2013 Citi Open (men),2012 Citi Open (men),Association of Tennis Professionals
2012 Dubai Tennis Championships (men),2011 Dubai Tennis Championships (men),Association of Tennis Professionals
2009 Brisbane International (men),2008 Next Generation Adelaide International,Association of Tennis Professionals
2013 Apia International Sydney (men),2012 Apia International Sydney (men),Association of Tennis Professionals
2014 Brisbane International (men),2013 Brisbane International (men),Association of Tennis Professionals
