col0,col1,col2
Haalandid,Derde Divisie,Rijswijk
LRCLeerdam,Hoofdklasse,Leerdam
FC Lise,Derde Divisie,Lisse
HZVV,Eerste Klasse,Hoogeveen
BXV Barendrecht,Derde Divisie,Barendrecht
Spara Nijkerk,Hoofdklasse,Nijkerk
GC Lienden,Derde Divisie,Buren
VVBaronie,Hoofdklasse,Breda
Quick Dn Haag,Derde Divisie,The Hague
RKV Wstlandia,Derde Divisie,Westland
TS NOAD,Derde Klasse,Tilburg
WKE,Derde Divisie,Emmen
HSV Hoen,Hoofdklasse,Terneuzen
SV Sestum,Hoofdklasse,Zeist
JHC Hardnberg,Derde Divisie,Hardenberg
Haaksbergse SportClub 1921,Derde Divisie,Haaksbergen
Uportclub Enschede,Eerste Klasse,Enschede
Kqninklijke HFC,Derde Divisie,Haarlem
Door Wilvkracht Sterk,Vierde Klasse,Amsterdam
"VV""UNA",Derde Divisie,Veldhoven
