col0,col1,col2
Castle Rock Brewery,beverage industry,Tynemill
Krinitsa,food industry,Belgospishcheprom
Zaporizhzhya Brewery Carlsberg Ukraine,brewing,Carlsberg Ukraine
Zagrebačka pivovara,brewing,Starbev Czech Republic
Pyynikki Oy,beverage industry,Sinebrychoff
Kizakura Kyoto Beer,brewing,Kizakura
Kirishima Beer,brewing,Kirishima Shuzo
Brasserie Nationale d'Haiti,brewing,Heineken
Affligem Brewery,brewing,Heineken
Kirin Brewery Company,brewing,Kirin Company
Gilde Brauerei,brewing,TCB Beteiligungsgesellschaft
Labatt Brewing Company,beverage industry,Anheuser-Busch InBev
Mythos Brewery,brewing,Carlsberg Group
Foster's Group Limited,brewing,SABMiller
