col0,col1,col2,col3
Pizza Hut,Plano,1958-01-01,United States of America
The Coca-Cola Company,Atlanta,1886-01-01,United States of America
Häagen-Dazs,Oakland,1961-01-01,United States of America
Starbucks,Seattle,1971-03-30,United States of America
H. J. Heinz Company,Pittsburgh,1869-01-01,United States of America
The Willy Wonka Candy Company,Chicago,1971-01-01,United States of America
Danone,boulevard Haussmann,1919-01-01,Spain
El Avión,Logroño,1923-01-01,Spain
Hijos de Rivera,A Coruña,1980-12-26,Spain
Tayto,"Ashbourne, County Meath",1954-01-01,Ireland
Liberté Natural Foods,Saint-Hubert,1936-01-01,Canada
McCain Foods,Florenceville-Bristol,1957-01-01,Canada
Restaurant Brands International,Oakville,2014-01-01,Canada
Fan Milk,Ghana,1960-01-01,Ghana
Trio Brewery,Skien,1924-01-01,Norway
Peppes Pizza,Norway,1970-01-01,Norway
Zula,Descalvado,1929-01-01,Brazil
Snowflake Luxury Gelato,Iver,2012-01-01,United Kingdom
Upfield,Amsterdam,2018-01-01,Netherlands
Gregory's,Alimos,1972-01-01,Greece
