col0,col1,col2
Star Wars Episode IV: A New Hope,John Williams,Sony Classical
Diamonds Are Forever,John Barry,EMI Records
American Beauty – Original Motion Picture Score,Thomas Newman,DreamWorks Records
Avatar: Music from the Motion Picture,James Horner,Atlantic Records
GoldenEye,Éric Serra,EMI
Tarzan,Phil Collins,Walt Disney Records
Brother Bear,Phil Collins,Walt Disney Records
Gangs of Wasseypur – Part 1,Sneha Khanwalkar,T-Series
Dracula,Philip Glass,Nonesuch
Masked & Anonymous: Music from the Motion Picture,Bob Dylan,Sony Music
Pinocchio,Paul Smith,Walt Disney Records
Mulan,Jerry Goldsmith,Walt Disney Records
