col0,col1,col2,col3
Communauté de communes de Seine-École,2001-12-04,Seine-et-Marne,2015-12-31
Communauté de communes de Samer et environs,2001-12-31,Pas-de-Calais,2008-12-31
Communauté de communes de Trévières,1999-12-29,Calvados,2016-12-31
Communauté de communes Vienne-Glane,2000-12-14,Haute-Vienne,2015-12-31
Communauté de communes du Pays-de-Challans,2000-09-01,Vendée,2016-12-31
communauté de communes Sainte-Baume Mont-Aurélien,2001-01-01,Var,2016-12-31
communauté de communes Val et Plateau Mont-de-Lacaune,1999-12-22,Tarn,2016-12-31
communauté de communes Sidobre Val d'Agout,2001-12-13,Tarn,2016-12-31
Communauté de communes Seine-Austreberthe,1998-01-01,Seine-Maritime,2009-12-31
Communauté de communes Pontgibaud Sioule et Volcans,2009-12-14,Puy-de-Dôme,2016-12-31
