col0,col1,col2,col3
Communauté d'agglomération du Bocage Bressuirais,33,2014-01-01,75710
Haut-Bugey Agglomération,42,2014-01-01,65393
Territoire de la Côte Ouest,5,2001-12-31,216765
Sicoval,36,2001-01-01,78896
Communauté d'agglomération Valence Romans Agglo,54,2017-01-01,225881
Morlaix Communauté,26,1999-01-01,66611
Lorient Agglomeration,25,2014-01-01,207857
Lannion-Trégor Communauté,57,2017-01-01,103730
La Roche-sur-Yon Agglomération,13,2010-01-01,99707
Communauté intercommunale du Nord de La Réunion,3,1997-10-22,206381
Communauté d'agglomération Bourges Plus,17,2002-10-21,106729
Agglomeration community of Annemasse – Les Voirons,12,2007-12-05,90702
Communauté d'agglomération d'Agen,31,2012-12-31,99176
