col0,col1,col2,col3,col4
Mutriku Arraun Taldea,Spain,1980-01-01,rowing,Mutriku
Club de Remo San Pantaleón,Spain,1995-01-01,rowing,Marina de Cudeyo
Club do Mar Mugardos,Spain,1962-01-01,rowing,Mugardos (municipality)
Estudiantes Olavarría,Argentina,1912-01-01,basketball,Olavarría
Lutxana Arraun Elkartea,Spain,1983-01-01,rowing,Erandio
Oiartzungo Itsaslapurrak Arraun Elkartea,Spain,2015-01-01,rowing,Oiartzun
Getaria-Tolosa,Spain,2009-01-01,rowing,Getaria
Club de Remo Rianxo,Spain,1982-01-01,rowing,Rianxo
Getaria-Tolosa,Spain,2009-01-01,rowing,Tolosa
Nautic Club Amposta,Spain,1949-02-20,rowing,Amposta
Club de Remo Robaleira,Spain,1989-03-25,rowing,A Guarda
Club de Remo Torrevieja,Spain,2007-01-01,rowing,Torrevieja
Ibaialde Arraun Elkartea,France,1998-01-01,rowing,Anglet
Club de Remo Ares,Spain,1958-01-01,rowing,Ares
