col0,col1,col2
Sisters of the Heart of Jesus (Guadalajara),1918-01-01,José María Robles Hurtado
Serve di Maria di Galeazza,1855-11-25,Ferdinando Maria Baccilieri
Sisters of the Good Samaritan,1857-02-02,John Bede Polding
Sisters of Charity of Nevers,1698-01-01,Jean-Baptiste Delaveyne
Sisters of the Holy Family (Spoleto),1888-05-13,Pietro Bonilli
Sisters of the Holy Names of Jesus and Mary,1843-01-01,Marie Rose Durocher
Salésiennes du Sacré-Cœur de Jésus,1890-09-08,Piedad de la Cruz
Catechist Institute Dolores Sopeña,1901-10-31,María Dolores Rodríguez Sopeña
Congregation of Divine Providence,1762-01-14,Jean-Martin Moye
"Congregation of Divine Providence, Saint-Jean-de-Bassel",1762-01-14,Jean-Martin Moye
Sisters of Charity of Assumption,1993-01-01,Luigi Giussani
Daughters of the Divine Redeemer,1868-01-01,Elisabeth Alphonsa Maria Eppinger
Sisters of the Holy Family (Urgell),1859-06-29,Ana María Janer Anglarill
Sisters of the Angels,1891-06-28,Maria Serafina del Sacro Cuore
Sisters of Providence of Saint Mary-of-the-Woods,1840-10-22,Théodore Guérin
Immaculate sisters,1876-10-15,Agostino Roscelli
Sisters of Charity of Cardinal Sancha,1869-08-05,Ciriaco María Sancha y Hervás
Sisters of Charity of Saint Joan Antida Thouret,1799-01-01,Joan Antidea Thouret
Sisters of the Divine Savior,1888-12-08,Francis Mary of the Cross Jordan
Dominican sisters of Blessed Imelda,1922-10-30,Giocondo Pio Lorgna
