col0,col1,col2,col3
1969 Helvetia Cup,1969-01-01,Germany national badminton team,Czechoslovakia
2007 Helvetia Cup,2007-01-01,Ireland national badminton team,Iceland
1963 Helvetia Cup,1963-01-01,Germany national badminton team,Germany
1970 Helvetia Cup,1970-01-01,Germany national badminton team,Germany
1971 Helvetia Cup,1971-01-01,Germany national badminton team,Netherlands
1964 Helvetia Cup,1964-01-01,Germany national badminton team,Netherlands
1973 Helvetia Cup,1973-01-01,Austria national badminton team,Austria
1965 Helvetia Cup,1965-01-01,Germany national badminton team,Austria
1967 Helvetia Cup,1967-01-01,Germany national badminton team,Switzerland
1962 Helvetia Cup,1962-01-01,Germany national badminton team,Switzerland
