col0,col1,col2
3rd Field Artillery Regiment,1907-01-01,World War I
39th Infantry Regiment,1917-01-01,World War I
38th Infantry Regiment,1917-01-01,World War I
372nd Infantry Regiment,1918-01-01,World War I
371st Infantry Regiment,1917-01-01,World War I
34th Infantry Regiment,1916-01-01,World War I
332nd Infantry Regiment,1917-01-01,World War I
3/40 Evzone Regiment,1913-01-01,World War I
2nd Field Artillery Regiment,1907-01-01,World War I
2nd Chemical Battalion,1917-01-01,World War I
74th Infantry Regiment,1919-01-01,World War II
The Rifles,2007-02-01,War in Afghanistan
Jagdgeschwader 70,1939-01-01,World War II
Jagdgeschwader 334,1937-01-01,World War II
Jagdgeschwader 331,1938-01-01,World War II
Jagdgeschwader 234,1937-01-01,World War II
Jagdgeschwader 233,1938-01-01,World War II
Jagdgeschwader 232,1936-01-01,World War II
Jagdgeschwader 231,1938-01-01,World War II
Jagdgeschwader 21,1939-01-01,World War II
