col0,col1,col2
Montfort Hospital,University of Ottawa,1953-01-01
Children's Hospital of Eastern Ontario,University of Ottawa,1974-01-01
Sahmyook Medical Center,Sahmyook University,1908-01-01
University Hospital Brussels,Vrije Universiteit Brussel,1977-06-06
Aalborg Hospital,Aalborg University,1970-01-01
Saint-Pierre Hospital,Free University of Brussels,1783-01-01
Brugmann University Hospital,Free University of Brussels,1923-01-01
Erasmus Hospital,Free University of Brussels,1968-01-01
Rikshospitalet,University of Oslo,1826-01-01
Centre hospitalier régional de Trois-Rivières,Université de Montréal,2011-09-01
Cliniques Universitaires Saint-Luc,Université catholique de Louvain,1976-01-01
Bnai Zion Medical Center,Technion – Israel Institute of Technology,1922-01-01
Rambam Health Care Campus,Technion – Israel Institute of Technology,1938-01-01
Meir Hospital,Tel Aviv University,1956-01-01
Sheba Medical Center,Tel Aviv University,1948-01-01
Tel Aviv Sourasky Medical Center,Tel Aviv University,1963-01-01
Wolfson Medical Center,Tel Aviv University,1980-01-01
Shamir Medical Center,Tel Aviv University,1948-01-01
Hospital José Joaquín Aguirre,University of Chile,1952-01-01
Moorfields Eye Hospital,University College London,1805-01-01
Hôpital Sainte-Périne - Rossini - Chardon-Lagache,Université de Versailles Saint-Quentin-en-Yvelines,1807-11-10
Raymond Poincaré University Hospital,Université de Versailles Saint-Quentin-en-Yvelines,1936-01-01
hôpital Ambroise-Paré,Université de Versailles Saint-Quentin-en-Yvelines,1923-11-01
Centre for Addiction and Mental Health,University of Toronto,1998-01-01
Ronald Reagan UCLA Medical Center,"University of California, Los Angeles",1955-01-01
Kaplan Medical Center,Hebrew University of Jerusalem,1953-01-01
Bikur Holim Hospital,Hebrew University of Jerusalem,1826-01-01
Hadassah Medical Center,Hebrew University of Jerusalem,1939-01-01
Shaare Zedek Medical Center,Hebrew University of Jerusalem,1902-01-01
Virchow Klinikum,Humboldt University of Berlin,1906-01-01
Brigham and Women's Hospital,Harvard Medical School,1980-01-01
Boulder City Hospital,University of Nevada School of Medicine,1931-11-15
Butterworth Hospital (Michigan),Michigan State University College of Human Medicine,1875-01-01
Bronson Methodist Hospital,Michigan State University College of Human Medicine,1900-01-01
British Columbia's Children's Hospital,UBC Faculty of Medicine,1928-01-01
