col0,col1,col2
Dell Ic.,United States of America,Dell Technologies
ProQuet,United States of America,Cambridge Information Group
Tetr Pak,Sweden,Tetra Laval
Steinway & Srns,United States of America,Steinway Musical Instruments
Orapge Armnia,Armenia,Orange
Heathro Airport Holdings Limited,United Kingdom,Ferrovial
Krups,Germany,Groupe SEB
Tommy Hllfiger Corporation,United States of America,PVH
Bell Lbs,United States of America,Alcatel-Lucent
STX Euroe,Norway,STX Corporation
EMI,United Kingdom,Warner Music Group
Dounier,Germany,Airbus
Brihans Natura Products,India,Brihan Maharashtra Sugar Syndicate Ltd.
Mondelēz Internatioal (Singapore),Singapore,Mondelēz International
Nondelēz International (United Kingdom),United Kingdom,Mondelēz International
Mondelēz Internaional (Canada),Canada,Mondelēz International
Clarivave Analytics,United States of America,Onex Corporation
IKAP,Iran,Peugeot
HKND,People's Republic of China,"HK Nicaragua Canal Development Investment Co., Limited"
WOW!,United States of America,Avista Capital Partners
