col0,col1,col2
Bloc for Majorca,left-wing,2011-04-14
Canarian Assembly,left-wing,1987-01-01
Entesa de l'Esquerra de Menorca,social democracy,1994-01-01
Democratic Reform,right-wing,1977-01-01
Spanish Democratic Party,conservatism,2008-05-10
Falange Española,fascism,1934-02-15
Partido Socialista de los Trabajadores (Spain),communism,1993-01-01
Euskal Iraultzarako Alderdia,Basque nationalism,1981-01-01
Ensame Nacionalista Astur,Asturian nationalism,1988-01-01
National Front,far-right,1993-01-01
