col0,col1,col2
Sadowara Domain,Hyūga Province,Sadowara Castle
Saiki Domain,Amabe District,Saiki Castle
Sanda Domain,Settsu Province,Sanda Castle
Shimodate Domain,Hitachi Province,Shimodate Castle
Kii-Tanabe Domain,Kii Province,Tanabe Castle
Tango-Tanabe Domain,Kasa District,Tanabe Castle
Kōkokuji Domain,Suruga Province,Kōkokuji Castle
Komatsu Domain,Iyo Province,Komatsu Jin'ya
Nanao Domain,Noto Province,Nanao Castle
Takatori Domain,Yamato Province,Takatori Castle
Tomioka Domain,Amakusa District,Tomioka Castle
Kurono Domain,Mino Province,Kurono Castle
Gujō Domain,"Gujō District, Gifu",Gujō Hachiman Castle
Sawayama Domain,Ōmi Province,Sawayama Castle
Kōriyama Domain,Yamato Province,Kōriyama Castle
Nagahama Domain,Ōmi Province,Nagahama Castle
Usui Domain,Shimōsa Province,Usui Castle
Karasuyama Domain,Shimotsuke Province,Karasuyama Castle
Kaibara Domain,Tamba Province,Kaibara Jin'ya
Ōgo Domain,Kōzuke Province,Ogo Castle
