col0,col1,col2
Metropolis of Greater Paris,6999097,131
Metropolis of Aix-Marseille-Provence,1898950,92
Urban Community of Nantes Métropole,619240,24
Metropole Nice Cote d'Azur,544819,49
Urban Community of Greater Nancy,261985,20
Dijon Métropole,251897,24
Tours Métropole Val de Loire,299847,22
Metz Métropole,226287,44
Communauté d'agglomération Toulon Provence Méditerranée,439542,12
Saint-Étienne Métropole,410290,53
Orléans Métropole,289942,22
Toulouse Métropole,775014,37
Métropole Rouen-Normandie,499169,71
Montpellier Méditerranée Métropole,472573,31
Urban Community of Bordeaux,796273,28
Grenoble-Alpes Métropole,450049,49
Clermont Auvergne Métropole,295358,21
Eurometropolis of Strasbourg,494089,33
Lille metropolis,1143572,90
Rennes Métropole,454931,43
