col0,col1,col2
Rede Bandeirantes,1967-05-13,São Paulo
Citytv,2002-07-22,Toronto
Télévision Suisse Romande,1954-01-01,Geneva
E!,1987-01-01,Los Angeles
Fox Broadcasting Company,1985-10-01,Los Angeles
C-SPAN,1979-03-19,"Washington, D.C."
HBO,1972-11-08,New York City
Nippon Television Network System,1972-01-01,Japan
Fuji Network System,1969-01-01,Japan
Japan News Network,1959-08-01,Japan
Benfica TV,2008-01-01,Estádio da Luz
Prime7,1962-03-17,Watson
Faith Broadcasting Network,1955-01-01,Glendale
Rede Manchete,1983-06-05,Rio de Janeiro
Raj Network,1994-10-14,Chennai
HBO Netherlands,2012-01-01,Amsterdam
Soviet Central Television,1951-03-22,Moscow
Rede Excelsior,1960-07-09,São Paulo
Associated Television,1955-09-24,London
UKTV,1992-11-01,London
