col0,col1,col2
1973 Romania rugby union tour of Argentina,1973-01-01,rugby union
2005 New Zealand rugby union tour of Britain and Ireland,2005-01-01,rugby union
2004 New Zealand rugby union tour of Europe,2004-01-01,rugby union
2002 New Zealand rugby union tour of Europe,2002-01-01,rugby union
2001 New Zealand rugby union tour,2001-01-01,rugby union
2000 New Zealand rugby union tour of France and Italy,2000-01-01,rugby union
1997 New Zealand rugby union tour of Britain and Ireland,1997-01-01,rugby union
1988 New Zealand rugby union tour of Australia,1988-01-01,rugby union
1992 New Zealand rugby union tour of Australia and South Africa,1992-01-01,rugby union
1991 New Zealand rugby union tour of Australia,1991-01-01,rugby union
1989 New Zealand rugby union tour,1989-01-01,rugby union
1987 New Zealand rugby union tour of Japan,1987-01-01,rugby union
1984 New Zealand rugby union tour of Australia,1984-01-01,rugby union
1986 New Zealand rugby union tour of France,1986-01-01,rugby union
1985 New Zealand rugby union tour of Argentina,1985-01-01,rugby union
1980 New Zealand rugby union tour of Australia and Fiji,1980-01-01,rugby union
