col0,col1,col2,col3
Roman Catholic Diocese of Surat Thani,Thailand,Ecclesiastical Province of Bangkok,76562
Roman Catholic Diocese of Tarazona,Spain,Ecclesiastical province of Zaragoza,4514
Roman Catholic Diocese of Tombura-Yambio,South Sudan,Ecclesiastical province of Juba,81321
Roman Catholic Diocese of Astorga,Spain,Ecclesiastical Province of Oviedo,11528
diocese of Amos,Canada,Gatineau,127237
Roman Catholic Diocese of Aire and Dax,France,Roman Catholic Archdiocese of Auch,9364
"Roman Catholic Diocese of León, Spain",Spain,Ecclesiastical Province of Oviedo,9620
Roman Catholic Diocese of Nakhon Ratchasima,Thailand,Ecclesiastical Province of Thare and Nonseng,41148
Roman Catholic Diocese of Nakhon Sawan,Thailand,Ecclesiastical Province of Bangkok,93547
Roman Catholic Diocese of Nicolet,Canada,Roman Catholic Archdiocese of Sherbrooke,3682
Roman Catholic Diocese of Ratchaburi,Thailand,Ecclesiastical Province of Bangkok,31362
diocese of Rouyn-Noranda,Canada,Gatineau,24352
diocese of Saint-Jérôme,Canada,Montréal,2116
Roman Catholic Diocese of Port-Vila,Vanuatu,Ecclesiastical Province of Nouméa,11870
diocese of Joliette,Canada,Montréal,8800
Roman Catholic Diocese of Celje,Slovenia,Ecclesiastical province of Maribor,2711
diocese of Mont-Laurier,Canada,Gatineau,19968
Roman Catholic Diocese of Essen,Germany,Ecclesiastical province of Cologne,1891
Roman Catholic Diocese of Aachen,Germany,Ecclesiastical province of Cologne,3937
Roman Catholic Diocese of Chiang Rai,Thailand,Ecclesiastical Province of Bangkok,37839
