col0,col1,col2
BurghRecords,City of Edinburgh,2008-01-01
Pavement Entertainment,Chicago,2012-01-01
Woimasointu,Espoo,2001-01-01
Joku Roti Records,Tampere,2007-01-01
Pronit,Pionki,1922-01-01
Nexus Music,Copenhagen Municipality,2002-01-01
Gold Star Music,Puerto Rico,2005-01-01
Missing Link Records,Victoria,1977-01-01
Fashion Records,London,1980-01-01
Exercise1 Recordings,London,2005-01-01
Machete Music,Puerto Rico,2005-01-01
Dacapo Records,Frederiksberg Municipality,1989-01-01
Christophorus Records,Freiburg im Breisgau,1935-01-01
BCore Disc,Barcelona,1990-01-01
WY Records,Puerto Rico,2005-01-01
Universal Records,Quezon City,1977-01-01
NRK music,England,1996-01-01
Major Label,Leipzig,1998-01-01
