col0,col1,col2,col3
Virginia State University,master's colleges and universities: medium programs,Petersburg,1882-01-01
Northwest Indian College,tribal colleges,Bellingham,1979-01-01
Northern Marianas College,baccalaureate/associate's colleges: mixed baccalaureate/associate's,Saipan,1981-01-01
Sitting Bull College,tribal colleges,Fort Yates,1973-01-01
South Carolina State University,master's colleges and universities: medium programs,Orangeburg,1896-01-01
Tohono O'odham Community College,tribal colleges,Sells,1998-01-01
United Tribes Technical College,tribal colleges,Bismarck,1969-01-01
Southwestern Indian Polytechnic Institute,tribal colleges,Albuquerque,1971-01-01
University of the Virgin Islands,master's colleges and universities: small programs,United States Virgin Islands,1962-03-16
Stone Child College,tribal colleges,Montana,1984-01-01
