col0,col1,col2
Fuerza Nueva,national syndicalism,Papelera Española building
Basque Nationalist Party,christian democracy,Sabin Etxea
Spanish Socialist Workers' Party,social democracy,calle de Ferraz
Spanish Alternative,conservatism,Calle de Bravo Murillo
Land Party,Pure Democracy,Rianxo
Nationalist Canarian Centre,centrism,Santa Cruz de Tenerife
Riojan Party,federalism,Logroño
Galician Nationalist Bloc,socialism,Santiago de Compostela
Bloc for Asturias,Asturian nationalism,Gijón
Canarian Coalition,liberalism,Las Palmas de Gran Canaria
Eusko Alkartasuna,social democracy,Donostia-San Sebastian
Chunta Aragonesista,federalism,Zaragoza
Socialist Party of Navarra-PSOE,social democracy,Pamplona
Aralar Party,socialism,Pamplona
Batasuna,socialism,Pamplona
España 2000,euroscepticism,Valencia
Confederation of the Greens,green politics,Seville
Euskal Herria Bildu,socialism,Bilbao
National Democracy,Francoism,Valladolid
Democratic and Social Centre,social liberalism,Madrid
