col0,col1,col2,col3
The Apples in Stereo,The Apples in stereo,1992-01-01,The Apples in Stereo discography
Vertical Horizon,Vertical Horizon,1991-01-01,Vertical Horizon discography
Three Dog Night,Three Dog Night,1967-01-01,Three Dog Night discography
The Zutons,The Zutons,2001-01-01,The Zutons discography
Murder by Death,Murder by Death,2000-01-01,Murder by death discography
Cameo,Cameo,1974-01-01,Cameo discography
Bull of Heaven,Bull of Heaven,2008-01-01,Bull of Heaven discography
Bucks Fizz,Bucks Fizz,1981-01-01,Bucks Fizz discography
Block Out,Block Out,1990-01-01,Block Out discography
Bill Haley & His Comets,Bill Haley and His Comets,1949-01-01,Bill Haley & His Comets discography
Lonestar,Lonestar,1992-01-01,Lonestar discography
Material,Material,1979-01-01,Material discography
Face to Face,Face to Face,1991-01-01,Face to Face discography
