col0,col1,col2,col3
Communauté d'agglomération Saumur Val de Loire,1233.56,103473,45
communauté d'agglomération du Cotentin,1419.98,185946,129
Golfe du Morbihan - Vannes Agglomération,807.4,171960,34
Montluçon Communauté,377.76,64249,21
Pornic Agglo Pays de Retz,448.46,57449,14
Dinan agglomération,932.42,99639,64
Fougères Agglomération,538.65,55391,29
Communauté d'agglomération Saint-Germain Boucles de Seine,139.0,333720,19
Communauté d’agglomération Val Parisis,87.0,276313,15
Communauté d'agglomération Grand Paris Sud Seine-Essonne-Sénart,221.19,355686,23
Communauté d'agglomération de Fécamp Caux Littoral,215.42,40125,33
Communauté d'agglomération du Bocage Bressuirais,1319.0,75710,33
