col0,col1,col2,col3
Al Maqar Press,Darul Aman (campus),Darul Aman (campus),Al Maqar
Scuola Superiore Guglielmo Reiss Romoli,L’Aquila,L’Aquila,Guglielmo Reiss Romoli
Uhrwerk Verlag,Erkrath,Cologne,movement
Université francophone d'été Saintonge-Québec,Jonzac,Jonzac,Quebec
Guida Editori,Naples,Naples,Alfredo Guida
A. Francke Verlag,Bern,Munich,Alexander Francke
FrancoAngeli,Milan,Milan,Franco Angeli
Castelvecchi,Rome,Rome,Alberto Castelvecchi
Penguin Books,London,London,penguin
Edition Temmen,Bremen,Bremen,Horst Temmen
Giulio Einaudi editions,Turin,Turin,Giulio Einaudi
Verlag Ferdinand Schöningh,Paderborn,Paderborn,Ferdinand Schöningh
Verlag Klemm & Oelschläger,Münster,Ulm,Ulrich Klemm
Harrassowitz Verlag,Leipzig,Wiesbaden,Otto Harrassowitz
South End Press,Boston,Boston,South End
