col0,col1,col2
Stars,United Kingdom,Syd Barrett
Aleka's Attic,United States of America,River Phoenix (alias el hermano del bromas)
Ruger Hauer,Finland,Paperi T
Silos,United States of America,Walter Salas-Humara
Car-Man,Russia,Sergey Lemokh
Na Na,Russia,Vyacheslav Zherebkin
Dymovaya Zavesa,Russia,Slim
Magnetic Band,Estonia,Gunnar Graps
Dry,Hong Kong,Stephen Fung
Theodor Bastard,Russia,Yana Veva
Dub Trio,United States of America,Stu Brooks
La Gossa Sorda,Spain,Josep Nadal i Sendra
Kaka de Luxe,Spain,El Zurdo
Headspace,United Kingdom,Damian Wilson
Marea,Spain,Kutxi Romero
Kornog,France,Soïg Sibéril
Labuat,Spain,Virginia Maestro
Shazna,Japan,Izam
CBS Orchestra,United States of America,Paul Shaffer
The No WTO Combo,United States of America,Jello Biafra
