col0,col1,col2,col3
Liberty Hall,Sumter County,place listed on the National Register of Historic Places,Greek Revival (architecture)
Thornhill,Greene County,place listed on the National Register of Historic Places,Greek Revival (architecture)
Edge Hill,Albemarle County,place listed on the National Register of Historic Places,Greek Revival (architecture)
Mount Stirling,Charles City County,place listed on the National Register of Historic Places,Greek Revival (architecture)
Bryand Brand House,Perry County,place listed on the National Register of Historic Places,Greek Revival (architecture)
Waveland State Historic Site,Kentucky,place listed on the National Register of Historic Places,Greek Revival (architecture)
Ward Hall,Kentucky,place listed on the National Register of Historic Places,Greek Revival (architecture)
The Houmas,Louisiana,place listed on the National Register of Historic Places,Greek Revival (architecture)
White Plains,Tennessee,place listed on the National Register of Historic Places,Greek Revival (architecture)
Wheatlands,Tennessee,place listed on the National Register of Historic Places,Greek Revival (architecture)
