col0,col1,col2
Military bakery in Olomouc,cultural monument of the Czech Republic,Czech Republic
bakery in Koveron perinnetilaKovero,building protected by Decree 480/85 in Finland,Finland
bakery in Kuopio railway station,building protected by the Railway Act 1998 in Finland,Finland
bakery in Pikkala Manor,protected by the law on the protection of the architectural heritage in Finland,Finland
bakery in Eerikinkatu 13–17,protected by the law on the protection of the architectural heritage in Finland,Finland
bakery in Kirkkopuistikko 2,protected by the law on the protection of the architectural heritage in Finland,Finland
bakery in Leufstadiuksen talo,protected by the law on the protection of the architectural heritage in Finland,Finland
bakery in Donner's house,protected by the law on the protection of the architectural heritage in Finland,Finland
bakery in The sniper battalion barracks,protected by the law on the protection of the architectural heritage in Finland,Finland
Fleca Balmes,Cultural Asset part of the architectural heritage of Catalonia,Spain
Old Bakery of Alfauir,Property of Local Relevance,Spain
115 Clothier Street East,designated heritage property (part IV),Canada
Building 18,recognized federal heritage building of Canada,Canada
"56 rue Vaneau, Paris",registered historic monument,France
"Boulangerie, 2 rue Émilio-Castelar",registered historic monument,France
Bakery,registered historic monument,France
