col0,col1,col2,col3
Safety and Immunogenicity of a Monovalent Conjugated Vaccine Against Haemophilus Influenzae Type b,2,4,916
A Longitudinal Study of Effectiveness of Early Intervention for Preterm Infants,3,4,183
Investigation of A Children's Beverage Containing Different Probiotics,2,4,30
Effect of pH and Fluoride Concentration of Dentifrices on Caries Control,2,4,315
Healthy Homes/Healthy Kids Preschool,2,4,60
First Bites: Complementary Feeding - A Global Network Cluster Randomized Controlled Trial,3,4,1236
Tolerance and Digestibility of a New Formula in Healthy Infants,2,4,100
The Effects of Healing Touch on Post Operative Pediatric Patients,3,4,240
Adhesive Tape Trauma Evaluation of Two Gentle Tapes,6,4,26
Intravenous Magnesium in Wheezy Bronchitis,6,4,61
Streptococcus Pneumoniae Nasopharyngeal Carriage,3,4,500
A Child Care-based Obesity Prevention Intervention,2,4,640
Calf Muscle Strength and Standing Efficiency in Children With Spastic Diplegia,2,4,30
Impact of Perinatal Anaesthesia and Analgesia on Neurocognitive Outcomes in Early Childhood,2,4,468
The Immunogenicity and Safety of Live Attenuated Poliomyelitis Vaccine (Human Diploid Cell),2,4,1200
Head Start Classroom-based Approaches and Resources for Emotion and Social Skill Promotion (Head Start CARES),3,4,2670
Incidence of Post-operative Vomitings (POV) After Early Refeeding in Pediatric Day Case Surgery.,3,4,808
Prevalence of Early Childhood Caries in Egyptian Children With Serum Vitamin D Deficiency.,2,5,288
"Pharmacokinetic Study of DYANAVEL XR (Amphetamine) Extended-release Oral Suspension, in Children Aged 4 to 5 Years",4,5,5
Response of the Gut Microbiome and Circulating Metabolome to Diet in Children: Ancillary Study to KIDFIT (NCT03405246),3,5,112
Evaluate the Efficacy and Safety of DHA in the Adjuvant Treatment of Children With ASD.,2,5,60
"A Study to Explore the Impact of Lumacaftor/Ivacaftor on Disease Progression in Subjects Aged 2 Through 5 Years With Cystic Fibrosis, Homozygous for F508del",2,5,50
Multisite Study: Parental Training Using Video Modelling to Develop Social Skills in Children With Autism,3,7,67
Nutrition Education Package for Infants and Young Child Feeding and Health in Rural Tanzania,6,7,600
Comparison of Peak Airway Pressure and Gastric Insufflation in Pressure-Controlled Ventilation or Volume-Controlled Ventilation With I-Gel in Pediatric Patient,6,7,34
Success Rate Evaluation of Miniature Pulpotomy With MTA in Primary Molars,4,7,50
Checking Occlusion During Stainless Steel Crown Placement,4,7,60
Parent Training and Emotion Coaching for Children With Limited Prosocial Emotions,3,7,140
Phase 1/2 Study in Boys With Duchenne Muscular Dystrophy,4,7,31
How Infant Diets Would Affect Growth in Early Childhood,4,7,75
Oral Alkali Production and Caries Prevention in Children (Longitudinal),2,7,232
Endotracheal Intubation With Sevoflurane in Surgical Pediatric Patients,2,7,100
Biodentine Partial Pulpotomy of Pulpally Exposed Primary Molars,3,7,0
