col0,col1,col2,col3,col4
Hello! Project,Tokyo,female idol group,Japan,J-pop
Berryz Kobo,Tokyo,female idol group,Japan,J-pop
Cute,Tokyo,female idol group,Japan,J-pop
Super Girls,Tokyo,female idol group,Japan,pop music
Angerme,Tokyo,female idol group,Japan,J-pop
Nogizaka46,Tokyo,female idol group,Japan,pop music
NMB48,Ōsaka,female idol group,Japan,pop music
Morning Musume,Tokyo,female idol group,Japan,J-pop
AKB48,Akihabara,female idol group,Japan,J-pop
Hinatazaka46,Tokyo,girl group,Japan,J-pop
STU48,Japan,girl group,Japan,J-pop
Keyakizaka46,Tokyo,girl group,Japan,J-pop
NGT48,Niigata,girl group,Japan,J-pop
Babymetal,Tokyo,girl group,Japan,pop music
Team Syachihoko,Nagoya,girl group,Japan,pop music
