col0,col1,col2
FC Kryvbas Kryvyi Rih,2013-06-12,Kryvyi Rih
Montevarchi Calcio Aquila 1902,2011-01-01,Montevarchi
SK Austria Kärnten,2010-01-01,Klagenfurt
New Zealand Knights FC,2007-01-01,Auckland
FC Vestsjælland,2015-11-30,Slagelse Municipality
FC Partizan Minsk,2014-01-01,Minsk
C.S. Firenze,1926-01-01,Florence
Nemzeti SC,1946-01-01,Budapest
FK Vėtra,2010-01-01,Vilnius
SC Weismain-Obermain,2004-01-01,Weismain
SG Dynamo Hohenschönhausen,1966-01-01,East Berlin
Colțea București,1938-01-01,Bucharest
DVV Coburg,2012-01-01,Coburg
SV Blau-Weiss Alsdorf,2004-01-01,Alsdorf
Eintracht Hannover,2013-01-01,Hanover
NSC Marathon 02,2015-01-01,Germany
Lufthansa SG Berlin,1945-01-01,Berlin
Maccabi Jaffa F.C.,2000-01-01,Jaffa
FC Tiraspol,2015-01-01,Tiraspol
Dinaburg FC,2009-01-01,Daugavpils
