col0,col1,col2
Feira de Santana,286,municipal chamber of Feira de Santana
Aracaju,4,municipal Chamber of Aracaju
Contagem,858,municipal chamber of Contagem
Uberlândia,837,municipal chamber of Uberlandia
Jaboatão dos Guararapes,5,municipal chamber of Jaboatão dos Guararapes
Osasco,760,municipal chamber of Osasco
Santo André,700,Santo André City Council
João Pessoa,40,municipal chamber of Joao Pessoa
São Bernardo do Campo,762,municipal chamber of Sao Bernardo do Campo
Teresina,87,municipal chamber of Teresina
Duque de Caxias,7,municipal chamber of Duque de Caxias
Maceió,7,municipal chamber of Maceio
