col0,col1,col2,col3
Nichols College,Massachusetts,very high undergraduate,National Association of Independent Colleges and Universities
Ohlone College,California,associate's colleges: high transfer-mixed traditional/nontraditional,California Community Colleges System
Nichols College,Massachusetts,special focus four-year: business and management schools,National Association of Independent Colleges and Universities
Marietta College,Marietta,baccalaureate colleges: diverse fields,Council of Independent Colleges
Keene State College,Keene,master's colleges and universities: small programs,New Hampshire College & University Council
Iona College,New Rochelle,master's colleges and universities: larger programs,Association of Catholic Colleges and Universities
Gordon College,Massachusetts,baccalaureate colleges: arts and sciences focus,Annapolis Group
Grove City College,Grove City,baccalaureate colleges: arts and sciences focus,National Collegiate Athletic Association
Empire State College,New York,master's colleges and universities: medium programs,State University of New York
Vermont College of Fine Arts,Montpelier,master's colleges and universities: medium programs,New England Association of Schools and Colleges
Trinity College,Florida,special focus four-year: faith-related institutions,National Christian College Athletic Association
