col0,col1,col2,col3
HDMS Knud Rasmussen,Denmark,Knud Rasmussen,Royal Danish Navy
HMS Hugin,Sweden,Hugin and Munin,Swedish Navy
HMAS Larrakia,Australia,Larrakia people,Royal Australian Navy
HMAS Glenelg,Australia,Glenelg,Royal Australian Navy
HMAS Childers,Australia,Childers,Royal Australian Navy
HMAS Warrnambool,Australia,Warrnambool,Royal Australian Navy
HMAS Bathurst,Australia,Bathurst,Royal Australian Navy
HMAS Albany,Australia,Albany,Royal Australian Navy
HMAS Ararat,Australia,Ararat,Royal Australian Navy
HMAS Maitland,Australia,Maitland,Royal Australian Navy
HMAS Broome,Australia,Broome,Royal Australian Navy
HMAS Fremantle,Australia,Fremantle,Royal Australian Navy
HMAS Armidale,Australia,Armidale,Royal Australian Navy
HMAS Madang,Australia,Madang,Royal Australian Navy
HMAS Bendigo,Australia,Bendigo,Royal Australian Navy
