col0,col1,col2
Celler Cooperatiu,Valls,Cultural Asset of Local Interest
Draiser Hof,Eltville am Rhein,Kulturdenkmal
Château de l'Hers,Châteauneuf-du-Pape,registered historic monument
Campagne de Bacchus (Carpentras),Carpentras,registered historic monument
Château de Corton André,Aloxe-Corton,registered historic monument
winecellar cooperative,Felanitx,Bien de Interés Cultural
Celler Cooperatiu de Nulles,Nulles,Bien de Interés Cultural
Chateau Montelena,Napa County,place listed on the National Register of Historic Places
Château Pichon Longueville Comtesse de Lalande,Pauillac,bien recensé dans l'inventaire général du patrimoine culturel
Château de Goulaine,Haute-Goulaine,monument historique classé
Château Margaux,Margaux,monument historique classé
Château d'Issan,Cantenac,registered historic monument
Château Gruaud-Larose,Saint-Julien-Beychevelle,registered historic monument
Château d'Yquem,Sauternes,registered historic monument
Château de Rayne-Vigneau,Bommes,registered historic monument
Château Lafite Rothschild,Pauillac,registered historic monument
Château Ausone,Saint-Émilion,registered historic monument
