col0,col1,col2
St. Edmund's Catholic School,2013-07-01,Roman Catholic Archdiocese of Birmingham
St Thomas More Catholic High School,2013-06-01,Roman Catholic Diocese of Shrewsbury
St Nicholas Catholic High School,1965-01-01,Roman Catholic Diocese of Shrewsbury
St Anselm's College,1933-01-01,Roman Catholic Diocese of Shrewsbury
Saint Ambrose College,1946-01-01,Roman Catholic Diocese of Shrewsbury
"St Anne's Roman Catholic High School, Stockport",1959-01-01,Roman Catholic Diocese of Salford
St Ambrose Barlow RC High School,1955-01-01,Roman Catholic Diocese of Salford
St Peter's RC High School,1999-01-01,Roman Catholic Diocese of Salford
Saint George Catholic Voluntary Aided College Southampton,1958-01-01,Roman Catholic Diocese of Portsmouth
St Anne's Catholic School,1904-01-01,Roman Catholic Diocese of Portsmouth
"Saint Benedict, A Catholic Voluntary Academy",1986-01-01,Roman Catholic Diocese of Nottingham
