col0,col1,col2
Five Towns College,Dix Hills,1972-01-01
Gwinnett College,Lilburn,1976-01-01
American Public University System,Charles Town,1991-01-01
Brown College,Mendota Heights,1946-01-01
Full Sail University,Winter Park,1972-01-01
Schiller International University,Largo,1964-01-01
Globe University/Minnesota School of Business,Woodbury,1877-01-01
Fremont College,Cerritos,1986-01-01
Daymar College,Owensboro,1879-01-01
Duluth Business University,Duluth,1891-01-01
American University of Antigua,Antigua,2004-01-01
