col0,col1,col2,col3
Zimbabwe women's national rugby union team,Zimbabwe,Canterbury of New Zealand,Zimbabwe Rugby Union
Russia women's national rugby union team,Russia,Canterbury of New Zealand,Rugby Union of Russia
Norway women's national rugby union team,Norway,Macron,Norwegian Rugby Union
China women's national rugby union team,People's Republic of China,Canterbury of New Zealand,Chinese Rugby Football Association
Samoa women's national rugby union team,Samoa,BLK,Samoa Rugby Union
Netherlands women's national rugby union team,Netherlands,Canterbury of New Zealand,Rugby Nederland
Fiji women's national rugby union team,Fiji,International Sports Clothing,Fiji Rugby Union
Romania women's national rugby union team,Romania,Mizuno Corporation,Romanian Rugby Federation
Wales women's national rugby union team,United Kingdom,Under Armour,Welsh Rugby Union
New Zealand women's national rugby union team,New Zealand,Adidas,New Zealand Rugby
Ireland women's national rugby union team,Ireland,Canterbury of New Zealand,Irish Rugby Football Union
South Africa women's national rugby union team,South Africa,ASICS,South African Rugby Union
France women's national rugby union team,France,Le Coq Sportif,French Rugby Federation
Sweden women's national rugby union team,Sweden,BLK,Swedish Rugby Union
