col0,col1,col2
Vassar College Observatory,United States of America,National Historic Landmark
Stellafane,United States of America,National Historic Landmark
Observatory in Mikulášovice,Czech Republic,cultural monument of the Czech Republic
Perth Observatory,Australia,State Registered Place
Ulugh Beg Observatory,Uzbekistan,part of World Heritage Site
Stockholm Observatory,Sweden,individual listed building complex
Brorfelde Observatory,Denmark,monument on Kulturstyrelsen register
Stjerneborg,Sweden,monument in Fornminnesregistret
Allegheny Observatory,United States of America,place listed on the National Register of Historic Places
Hamburg-Bergedorf Observatory,Germany,Kulturdenkmal
Landessternwarte Heidelberg-Königstuhl,Germany,Kulturdenkmal
Jena Observatory,Germany,Kulturdenkmal
Neuchâtel Observatory,Switzerland,class A Swiss cultural property of national significance
Nice Observatory,France,« Patrimoine du XXe siècle » label
David Dunlap Observatory,Canada,national historic site of Canada
Gaocheng Astronomical Observatory,People's Republic of China,Major Historical and Cultural Site Protected at the National Level
Beijing Ancient Observatory,People's Republic of China,Major Historical and Cultural Site Protected at the National Level
