col0,col1,col2
Swedish Air Force Museum,1984-03-08,120268
National Museum of the United States Air Force,1923-01-01,1000000
Imperial War Museum North,2002-07-05,2011
National Maritime Museum,1937-01-01,2367904
Musée de l'Air,1919-01-01,274678
Churchill War Rooms,1984-01-01,364583
National Museum of Health and Medicine,1862-01-01,50000
Musée de la Résistance et de la Déportation à Grenoble,1966-01-01,22330
Auschwitz-Birkenau State Museum,1947-07-02,1430000
Imperial War Museum London,1917-01-01,2271013
National Army Museum,1960-01-01,215721
War Remnants Museum,1975-01-01,500000
Heeresgeschichtliches Museum,1869-01-01,174146
Verdun Memorial,1967-01-01,191106
Musée des troupes de montagne,2009-01-01,14302
French Foreign Legion Museum,1934-01-01,25000
Airborne Museum,1964-01-01,180922
Majdanek State Museum,1947-07-02,121404
